scheme_id,jurisdiction,year,ipcc_code,cf_co2,source,comment
aus_tax,Australia,2012,2F1,NA,,
aus_tax,Australia,2012,2F2,NA,,
aus_tax,Australia,2012,2F3,NA,,
aus_tax,Australia,2012,2F4,NA,,
aus_tax,Australia,2012,2F5,NA,,
aus_tax,Australia,2012,2F6,NA,,
aus_tax,Australia,2012,2G,NA,,
aus_tax,Australia,2012,2G1,NA,,
aus_tax,Australia,2012,2G2,NA,,
aus_tax,Australia,2012,2G3,NA,,
aus_tax,Australia,2012,2G4,NA,,
aus_tax,Australia,2012,2H,NA,,
aus_tax,Australia,2012,2H1,NA,,
aus_tax,Australia,2012,2H2,NA,,
aus_tax,Australia,2012,2H3,NA,,
aus_tax,Australia,2012,3,NA,,
aus_tax,Australia,2012,3A,NA,,
aus_tax,Australia,2012,3A1,NA,,
aus_tax,Australia,2012,3A2,NA,,
aus_tax,Australia,2012,3B,NA,,
aus_tax,Australia,2012,3B1,NA,,
aus_tax,Australia,2012,3B1A,NA,,
aus_tax,Australia,2012,3B1B,NA,,
aus_tax,Australia,2012,3B2,NA,,
aus_tax,Australia,2012,3B2A,NA,,
aus_tax,Australia,2012,3B2B,NA,,
aus_tax,Australia,2012,3B3,NA,,
aus_tax,Australia,2012,3B3A,NA,,
aus_tax,Australia,2012,3B3B,NA,,
aus_tax,Australia,2012,3B4,NA,,
aus_tax,Australia,2012,3B4A,NA,,
aus_tax,Australia,2012,3B4B,NA,,
aus_tax,Australia,2012,3B5,NA,,
aus_tax,Australia,2012,3B5A,NA,,
aus_tax,Australia,2012,3B5B,NA,,
aus_tax,Australia,2012,3B6,NA,,
aus_tax,Australia,2012,3B6A,NA,,
aus_tax,Australia,2012,3B6B,NA,,
aus_tax,Australia,2012,3B6B1,NA,,
aus_tax,Australia,2012,3B6B2,NA,,
aus_tax,Australia,2012,3B6B3,NA,,
aus_tax,Australia,2012,3B6B4,NA,,
aus_tax,Australia,2012,3B6B5,NA,,
aus_tax,Australia,2012,3C,NA,,
aus_tax,Australia,2012,3C1,NA,,
aus_tax,Australia,2012,3C2,NA,,
aus_tax,Australia,2012,3C3,NA,,
aus_tax,Australia,2012,3C4,NA,,
aus_tax,Australia,2012,3C5,NA,,
aus_tax,Australia,2012,3C6,NA,,
aus_tax,Australia,2012,3C7,NA,,
aus_tax,Australia,2012,3C8,NA,,
aus_tax,Australia,2012,3D,NA,,
aus_tax,Australia,2012,3D1,NA,,
aus_tax,Australia,2012,3D2,NA,,
aus_tax,Australia,2012,4,NA,,
aus_tax,Australia,2012,4A,NA,,
aus_tax,Australia,2012,4A1,NA,,
aus_tax,Australia,2012,4A2,NA,,
aus_tax,Australia,2012,4A3,NA,,
aus_tax,Australia,2012,4B,NA,,
aus_tax,Australia,2012,4C,NA,,
aus_tax,Australia,2012,4C1,NA,,
aus_tax,Australia,2012,4C2,NA,,
aus_tax,Australia,2012,4D,NA,,
aus_tax,Australia,2012,4D1,NA,,
aus_tax,Australia,2012,4D2,NA,,
aus_tax,Australia,2012,4E,NA,,
aus_tax,Australia,2012,5,NA,,
aus_tax,Australia,2012,5A,NA,,
aus_tax,Australia,2012,5A1,NA,,
aus_tax,Australia,2012,5A2,NA,,
aus_tax,Australia,2013,0,NA,,
aus_tax,Australia,2013,1,NA,,
aus_tax,Australia,2013,1A,NA,,
aus_tax,Australia,2013,1A1,NA,,
aus_tax,Australia,2013,1A1A,NA,,
aus_tax,Australia,2013,1A1A1,1,,
aus_tax,Australia,2013,1A1A2,1,,
aus_tax,Australia,2013,1A1A3,1,,
aus_tax,Australia,2013,1A1B,NA,,
aus_tax,Australia,2013,1A1C,NA,,
aus_tax,Australia,2013,1A2,NA,,
aus_tax,Australia,2013,1A2A,1,,
aus_tax,Australia,2013,1A2B,1,,
aus_tax,Australia,2013,1A2C,1,,
aus_tax,Australia,2013,1A2D,1,,
aus_tax,Australia,2013,1A2E,1,,
aus_tax,Australia,2013,1A2F,1,,
aus_tax,Australia,2013,1A2G,1,,
aus_tax,Australia,2013,1A2H,1,,
aus_tax,Australia,2013,1A2I,1,,
aus_tax,Australia,2013,1A2J,1,,
aus_tax,Australia,2013,1A2K,1,,
aus_tax,Australia,2013,1A2L,1,,
aus_tax,Australia,2013,1A2M,1,,
aus_tax,Australia,2013,1A3,NA,,
aus_tax,Australia,2013,1A3A,NA,,
aus_tax,Australia,2013,1A3A1,NA,,
aus_tax,Australia,2013,1A3A2,NA,,
aus_tax,Australia,2013,1A3B,NA,,
aus_tax,Australia,2013,1A3C,NA,,
aus_tax,Australia,2013,1A3D,NA,,
aus_tax,Australia,2013,1A3D1,NA,,
aus_tax,Australia,2013,1A3D2,NA,,
aus_tax,Australia,2013,1A3E,NA,,
aus_tax,Australia,2013,1A3E1,NA,,
aus_tax,Australia,2013,1A4,NA,,
aus_tax,Australia,2013,1A4A,NA,,
aus_tax,Australia,2013,1A4B,NA,,
aus_tax,Australia,2013,1A4C,NA,,
aus_tax,Australia,2013,1A4C1,NA,,
aus_tax,Australia,2013,1A4C2,NA,,
aus_tax,Australia,2013,1A4C3,NA,,
aus_tax,Australia,2013,1A5,NA,,
aus_tax,Australia,2013,1A5A,NA,,
aus_tax,Australia,2013,1A5B,NA,,
aus_tax,Australia,2013,1A5C,NA,,
aus_tax,Australia,2013,1B,NA,,
aus_tax,Australia,2013,1B1,NA,,
aus_tax,Australia,2013,1B1A,NA,,
aus_tax,Australia,2013,1B1A1,NA,,
aus_tax,Australia,2013,1B1A11,NA,,
aus_tax,Australia,2013,1B1A12,NA,,
aus_tax,Australia,2013,1B1A13,NA,,
aus_tax,Australia,2013,1B1A14,NA,,
aus_tax,Australia,2013,1B1A2,NA,,
aus_tax,Australia,2013,1B1A21,NA,,
aus_tax,Australia,2013,1B1A22,NA,,
aus_tax,Australia,2013,1B1B,NA,,
aus_tax,Australia,2013,1B2,NA,,
aus_tax,Australia,2013,1B2A,NA,,
aus_tax,Australia,2013,1B2A1,NA,,
aus_tax,Australia,2013,1B2A2,NA,,
aus_tax,Australia,2013,1B2A3,NA,,
aus_tax,Australia,2013,1B2A31,NA,,
aus_tax,Australia,2013,1B2A32,NA,,
aus_tax,Australia,2013,1B2A33,NA,,
aus_tax,Australia,2013,1B2A34,NA,,
aus_tax,Australia,2013,1B2A35,NA,,
aus_tax,Australia,2013,1B2A36,NA,,
aus_tax,Australia,2013,1B2B,NA,,
aus_tax,Australia,2013,1B2B1,NA,,
aus_tax,Australia,2013,1B2B2,NA,,
aus_tax,Australia,2013,1B2B3,NA,,
aus_tax,Australia,2013,1B2B31,NA,,
aus_tax,Australia,2013,1B2B32,NA,,
aus_tax,Australia,2013,1B2B33,NA,,
aus_tax,Australia,2013,1B2B34,NA,,
aus_tax,Australia,2013,1B2B35,NA,,
aus_tax,Australia,2013,1B2B36,NA,,
aus_tax,Australia,2013,1B3,NA,,
aus_tax,Australia,2013,1C,NA,,
aus_tax,Australia,2013,1C1,NA,,
aus_tax,Australia,2013,1C1A,NA,,
aus_tax,Australia,2013,1C1B,NA,,
aus_tax,Australia,2013,1C1C,NA,,
aus_tax,Australia,2013,1C2,NA,,
aus_tax,Australia,2013,1C2A,NA,,
aus_tax,Australia,2013,1C2B,NA,,
aus_tax,Australia,2013,1C3,NA,,
aus_tax,Australia,2013,2,NA,,
aus_tax,Australia,2013,20,NA,,
aus_tax,Australia,2013,200,NA,,
aus_tax,Australia,2013,2000,NA,,
aus_tax,Australia,2013,20000,NA,,
aus_tax,Australia,2013,200000,NA,,
aus_tax,Australia,2013,2A,NA,,
aus_tax,Australia,2013,2A1,NA,,
aus_tax,Australia,2013,2A2,NA,,
aus_tax,Australia,2013,2A3,NA,,
aus_tax,Australia,2013,2A4,NA,,
aus_tax,Australia,2013,2A4A,NA,,
aus_tax,Australia,2013,2A4B,NA,,
aus_tax,Australia,2013,2A4C,NA,,
aus_tax,Australia,2013,2A4D,NA,,
aus_tax,Australia,2013,2B,NA,,
aus_tax,Australia,2013,2B1,NA,,
aus_tax,Australia,2013,2B10,NA,,
aus_tax,Australia,2013,2B2,NA,,
aus_tax,Australia,2013,2B3,NA,,
aus_tax,Australia,2013,2B4,NA,,
aus_tax,Australia,2013,2B5,NA,,
aus_tax,Australia,2013,2B6,NA,,
aus_tax,Australia,2013,2B7,NA,,
aus_tax,Australia,2013,2B8,NA,,
aus_tax,Australia,2013,2B8A,NA,,
aus_tax,Australia,2013,2B8B,NA,,
aus_tax,Australia,2013,2B8C,NA,,
aus_tax,Australia,2013,2B8D,NA,,
aus_tax,Australia,2013,2B8E,NA,,
aus_tax,Australia,2013,2B8F,NA,,
aus_tax,Australia,2013,2B9,NA,,
aus_tax,Australia,2013,2B9A,NA,,
aus_tax,Australia,2013,2B9B,NA,,
aus_tax,Australia,2013,2C,NA,,
aus_tax,Australia,2013,2C1,NA,,
aus_tax,Australia,2013,2C2,NA,,
aus_tax,Australia,2013,2C3,NA,,
aus_tax,Australia,2013,2C4,NA,,
aus_tax,Australia,2013,2C5,NA,,
aus_tax,Australia,2013,2C6,NA,,
aus_tax,Australia,2013,2C7,NA,,
aus_tax,Australia,2013,2D,NA,,
aus_tax,Australia,2013,2D1,NA,,
aus_tax,Australia,2013,2D2,NA,,
aus_tax,Australia,2013,2D3,NA,,
aus_tax,Australia,2013,2D4,NA,,
aus_tax,Australia,2013,2E,NA,,
aus_tax,Australia,2013,2F,NA,,
aus_tax,Australia,2013,2F1,NA,,
aus_tax,Australia,2013,2F2,NA,,
aus_tax,Australia,2013,2F3,NA,,
aus_tax,Australia,2013,2F4,NA,,
aus_tax,Australia,2013,2F5,NA,,
aus_tax,Australia,2013,2F6,NA,,
aus_tax,Australia,2013,2G,NA,,
aus_tax,Australia,2013,2G1,NA,,
aus_tax,Australia,2013,2G2,NA,,
aus_tax,Australia,2013,2G3,NA,,
aus_tax,Australia,2013,2G4,NA,,
aus_tax,Australia,2013,2H,NA,,
aus_tax,Australia,2013,2H1,NA,,
aus_tax,Australia,2013,2H2,NA,,
aus_tax,Australia,2013,2H3,NA,,
aus_tax,Australia,2013,3,NA,,
aus_tax,Australia,2013,3A,NA,,
aus_tax,Australia,2013,3A1,NA,,
aus_tax,Australia,2013,3A2,NA,,
aus_tax,Australia,2013,3B,NA,,
aus_tax,Australia,2013,3B1,NA,,
aus_tax,Australia,2013,3B1A,NA,,
aus_tax,Australia,2013,3B1B,NA,,
aus_tax,Australia,2013,3B2,NA,,
aus_tax,Australia,2013,3B2A,NA,,
aus_tax,Australia,2013,3B2B,NA,,
aus_tax,Australia,2013,3B3,NA,,
aus_tax,Australia,2013,3B3A,NA,,
aus_tax,Australia,2013,3B3B,NA,,
aus_tax,Australia,2013,3B4,NA,,
aus_tax,Australia,2013,3B4A,NA,,
aus_tax,Australia,2013,3B4B,NA,,
aus_tax,Australia,2013,3B5,NA,,
aus_tax,Australia,2013,3B5A,NA,,
aus_tax,Australia,2013,3B5B,NA,,
aus_tax,Australia,2013,3B6,NA,,
aus_tax,Australia,2013,3B6A,NA,,
aus_tax,Australia,2013,3B6B,NA,,
aus_tax,Australia,2013,3B6B1,NA,,
aus_tax,Australia,2013,3B6B2,NA,,
aus_tax,Australia,2013,3B6B3,NA,,
aus_tax,Australia,2013,3B6B4,NA,,
aus_tax,Australia,2013,3B6B5,NA,,
aus_tax,Australia,2013,3C,NA,,
aus_tax,Australia,2013,3C1,NA,,
aus_tax,Australia,2013,3C2,NA,,
aus_tax,Australia,2013,3C3,NA,,
aus_tax,Australia,2013,3C4,NA,,
aus_tax,Australia,2013,3C5,NA,,
aus_tax,Australia,2013,3C6,NA,,
aus_tax,Australia,2013,3C7,NA,,
aus_tax,Australia,2013,3C8,NA,,
aus_tax,Australia,2013,3D,NA,,
aus_tax,Australia,2013,3D1,NA,,
aus_tax,Australia,2013,3D2,NA,,
aus_tax,Australia,2013,4,NA,,
aus_tax,Australia,2013,4A,NA,,
aus_tax,Australia,2013,4A1,NA,,
aus_tax,Australia,2013,4A2,NA,,
aus_tax,Australia,2013,4A3,NA,,
aus_tax,Australia,2013,4B,NA,,
aus_tax,Australia,2013,4C,NA,,
aus_tax,Australia,2013,4C1,NA,,
aus_tax,Australia,2013,4C2,NA,,
aus_tax,Australia,2013,4D,NA,,
aus_tax,Australia,2013,4D1,NA,,
aus_tax,Australia,2013,4D2,NA,,
aus_tax,Australia,2013,4E,NA,,
aus_tax,Australia,2013,5,NA,,
aus_tax,Australia,2013,5A,NA,,
aus_tax,Australia,2013,5A1,NA,,
aus_tax,Australia,2013,5A2,NA,,
aus_tax,Australia,2014,0,NA,,
aus_tax,Australia,2014,1,NA,,
aus_tax,Australia,2014,1A,NA,,
aus_tax,Australia,2014,1A1,NA,,
aus_tax,Australia,2014,1A1A,NA,,
aus_tax,Australia,2014,1A1A1,1,,
aus_tax,Australia,2014,1A1A2,1,,
aus_tax,Australia,2014,1A1A3,1,,
aus_tax,Australia,2014,1A1B,NA,,
aus_tax,Australia,2014,1A1C,NA,,
aus_tax,Australia,2014,1A2,NA,,
aus_tax,Australia,2014,1A2A,1,,
aus_tax,Australia,2014,1A2B,1,,
aus_tax,Australia,2014,1A2C,1,,
aus_tax,Australia,2014,1A2D,1,,
aus_tax,Australia,2014,1A2E,1,,
aus_tax,Australia,2014,1A2F,1,,
aus_tax,Australia,2014,1A2G,1,,
aus_tax,Australia,2014,1A2H,1,,
aus_tax,Australia,2014,1A2I,1,,
aus_tax,Australia,2014,1A2J,1,,
aus_tax,Australia,2014,1A2K,1,,
aus_tax,Australia,2014,1A2L,1,,
aus_tax,Australia,2014,1A2M,1,,
aus_tax,Australia,2014,1A3,NA,,
aus_tax,Australia,2014,1A3A,NA,,
aus_tax,Australia,2014,1A3A1,NA,,
aus_tax,Australia,2014,1A3A2,NA,,
aus_tax,Australia,2014,1A3B,NA,,
aus_tax,Australia,2014,1A3C,NA,,
aus_tax,Australia,2014,1A3D,NA,,
aus_tax,Australia,2014,1A3D1,NA,,
aus_tax,Australia,2014,1A3D2,NA,,
aus_tax,Australia,2014,1A3E,NA,,
aus_tax,Australia,2014,1A3E1,NA,,
aus_tax,Australia,2014,1A4,NA,,
aus_tax,Australia,2014,1A4A,NA,,
aus_tax,Australia,2014,1A4B,NA,,
aus_tax,Australia,2014,1A4C,NA,,
aus_tax,Australia,2014,1A4C1,NA,,
aus_tax,Australia,2014,1A4C2,NA,,
aus_tax,Australia,2014,1A4C3,NA,,
aus_tax,Australia,2014,1A5,NA,,
aus_tax,Australia,2014,1A5A,NA,,
aus_tax,Australia,2014,1A5B,NA,,
aus_tax,Australia,2014,1A5C,NA,,
aus_tax,Australia,2014,1B,NA,,
aus_tax,Australia,2014,1B1,NA,,
aus_tax,Australia,2014,1B1A,NA,,
aus_tax,Australia,2014,1B1A1,NA,,
aus_tax,Australia,2014,1B1A11,NA,,
aus_tax,Australia,2014,1B1A12,NA,,
aus_tax,Australia,2014,1B1A13,NA,,
aus_tax,Australia,2014,1B1A14,NA,,
aus_tax,Australia,2014,1B1A2,NA,,
aus_tax,Australia,2014,1B1A21,NA,,
aus_tax,Australia,2014,1B1A22,NA,,
aus_tax,Australia,2014,1B1B,NA,,
aus_tax,Australia,2014,1B2,NA,,
aus_tax,Australia,2014,1B2A,NA,,
aus_tax,Australia,2014,1B2A1,NA,,
aus_tax,Australia,2014,1B2A2,NA,,
aus_tax,Australia,2014,1B2A3,NA,,
aus_tax,Australia,2014,1B2A31,NA,,
aus_tax,Australia,2014,1B2A32,NA,,
aus_tax,Australia,2014,1B2A33,NA,,
aus_tax,Australia,2014,1B2A34,NA,,
aus_tax,Australia,2014,1B2A35,NA,,
aus_tax,Australia,2014,1B2A36,NA,,
aus_tax,Australia,2014,1B2B,NA,,
aus_tax,Australia,2014,1B2B1,NA,,
aus_tax,Australia,2014,1B2B2,NA,,
aus_tax,Australia,2014,1B2B3,NA,,
aus_tax,Australia,2014,1B2B31,NA,,
aus_tax,Australia,2014,1B2B32,NA,,
aus_tax,Australia,2014,1B2B33,NA,,
aus_tax,Australia,2014,1B2B34,NA,,
aus_tax,Australia,2014,1B2B35,NA,,
aus_tax,Australia,2014,1B2B36,NA,,
aus_tax,Australia,2014,1B3,NA,,
aus_tax,Australia,2014,1C,NA,,
aus_tax,Australia,2014,1C1,NA,,
aus_tax,Australia,2014,1C1A,NA,,
aus_tax,Australia,2014,1C1B,NA,,
aus_tax,Australia,2014,1C1C,NA,,
aus_tax,Australia,2014,1C2,NA,,
aus_tax,Australia,2014,1C2A,NA,,
aus_tax,Australia,2014,1C2B,NA,,
aus_tax,Australia,2014,1C3,NA,,
aus_tax,Australia,2014,2,NA,,
aus_tax,Australia,2014,20,NA,,
aus_tax,Australia,2014,200,NA,,
aus_tax,Australia,2014,2000,NA,,
aus_tax,Australia,2014,20000,NA,,
aus_tax,Australia,2014,200000,NA,,
aus_tax,Australia,2014,2A,NA,,
aus_tax,Australia,2014,2A1,NA,,
aus_tax,Australia,2014,2A2,NA,,
aus_tax,Australia,2014,2A3,NA,,
aus_tax,Australia,2014,2A4,NA,,
aus_tax,Australia,2014,2A4A,NA,,
aus_tax,Australia,2014,2A4B,NA,,
aus_tax,Australia,2014,2A4C,NA,,
aus_tax,Australia,2014,2A4D,NA,,
aus_tax,Australia,2014,2B,NA,,
aus_tax,Australia,2014,2B1,NA,,
aus_tax,Australia,2014,2B10,NA,,
aus_tax,Australia,2014,2B2,NA,,
aus_tax,Australia,2014,2B3,NA,,
aus_tax,Australia,2014,2B4,NA,,
aus_tax,Australia,2014,2B5,NA,,
aus_tax,Australia,2014,2B6,NA,,
aus_tax,Australia,2014,2B7,NA,,
aus_tax,Australia,2014,2B8,NA,,
aus_tax,Australia,2014,2B8A,NA,,
aus_tax,Australia,2014,2B8B,NA,,
aus_tax,Australia,2014,2B8C,NA,,
aus_tax,Australia,2014,2B8D,NA,,
aus_tax,Australia,2014,2B8E,NA,,
aus_tax,Australia,2014,2B8F,NA,,
aus_tax,Australia,2014,2B9,NA,,
aus_tax,Australia,2014,2B9A,NA,,
aus_tax,Australia,2014,2B9B,NA,,
aus_tax,Australia,2014,2C,NA,,
aus_tax,Australia,2014,2C1,NA,,
aus_tax,Australia,2014,2C2,NA,,
aus_tax,Australia,2014,2C3,NA,,
aus_tax,Australia,2014,2C4,NA,,
aus_tax,Australia,2014,2C5,NA,,
aus_tax,Australia,2014,2C6,NA,,
aus_tax,Australia,2014,2C7,NA,,
aus_tax,Australia,2014,2D,NA,,
aus_tax,Australia,2014,2D1,NA,,
aus_tax,Australia,2014,2D2,NA,,
aus_tax,Australia,2014,2D3,NA,,
aus_tax,Australia,2014,2D4,NA,,
aus_tax,Australia,2014,2E,NA,,
aus_tax,Australia,2014,2F,NA,,
aus_tax,Australia,2014,2F1,NA,,
aus_tax,Australia,2014,2F2,NA,,
aus_tax,Australia,2014,2F3,NA,,
aus_tax,Australia,2014,2F4,NA,,
aus_tax,Australia,2014,2F5,NA,,
aus_tax,Australia,2014,2F6,NA,,
aus_tax,Australia,2014,2G,NA,,
aus_tax,Australia,2014,2G1,NA,,
aus_tax,Australia,2014,2G2,NA,,
aus_tax,Australia,2014,2G3,NA,,
aus_tax,Australia,2014,2G4,NA,,
aus_tax,Australia,2014,2H,NA,,
aus_tax,Australia,2014,2H1,NA,,
aus_tax,Australia,2014,2H2,NA,,
aus_tax,Australia,2014,2H3,NA,,
aus_tax,Australia,2014,3,NA,,
aus_tax,Australia,2014,3A,NA,,
aus_tax,Australia,2014,3A1,NA,,
aus_tax,Australia,2014,3A2,NA,,
aus_tax,Australia,2014,3B,NA,,
aus_tax,Australia,2014,3B1,NA,,
aus_tax,Australia,2014,3B1A,NA,,
aus_tax,Australia,2014,3B1B,NA,,
aus_tax,Australia,2014,3B2,NA,,
aus_tax,Australia,2014,3B2A,NA,,
aus_tax,Australia,2014,3B2B,NA,,
aus_tax,Australia,2014,3B3,NA,,
aus_tax,Australia,2014,3B3A,NA,,
aus_tax,Australia,2014,3B3B,NA,,
aus_tax,Australia,2014,3B4,NA,,
aus_tax,Australia,2014,3B4A,NA,,
aus_tax,Australia,2014,3B4B,NA,,
aus_tax,Australia,2014,3B5,NA,,
aus_tax,Australia,2014,3B5A,NA,,
aus_tax,Australia,2014,3B5B,NA,,
aus_tax,Australia,2014,3B6,NA,,
aus_tax,Australia,2014,3B6A,NA,,
aus_tax,Australia,2014,3B6B,NA,,
aus_tax,Australia,2014,3B6B1,NA,,
aus_tax,Australia,2014,3B6B2,NA,,
aus_tax,Australia,2014,3B6B3,NA,,
aus_tax,Australia,2014,3B6B4,NA,,
aus_tax,Australia,2014,3B6B5,NA,,
aus_tax,Australia,2014,3C,NA,,
aus_tax,Australia,2014,3C1,NA,,
aus_tax,Australia,2014,3C2,NA,,
aus_tax,Australia,2014,3C3,NA,,
aus_tax,Australia,2014,3C4,NA,,
aus_tax,Australia,2014,3C5,NA,,
aus_tax,Australia,2014,3C6,NA,,
aus_tax,Australia,2014,3C7,NA,,
aus_tax,Australia,2014,3C8,NA,,
aus_tax,Australia,2014,3D,NA,,
aus_tax,Australia,2014,3D1,NA,,
aus_tax,Australia,2014,3D2,NA,,
aus_tax,Australia,2014,4,NA,,
aus_tax,Australia,2014,4A,NA,,
aus_tax,Australia,2014,4A1,NA,,
aus_tax,Australia,2014,4A2,NA,,
aus_tax,Australia,2014,4A3,NA,,
aus_tax,Australia,2014,4B,NA,,
aus_tax,Australia,2014,4C,NA,,
aus_tax,Australia,2014,4C1,NA,,
